siteID,plotID,siteName,plotType,longitude,latitude,elevation,Year,Landsat_NPP
MLBS,MLBS_076,Mountain Lake Biological Station NEON,tower,-80.521192,37.376397,1170.86,2020,10131.196943972835
MLBS,MLBS_068,Mountain Lake Biological Station NEON,tower,-80.528303,37.375876,1166.59,2016,10998.634812286691
MLBS,MLBS_068,Mountain Lake Biological Station NEON,tower,-80.528303,37.375876,1166.59,2017,10992.88566552901
MLBS,MLBS_068,Mountain Lake Biological Station NEON,tower,-80.528303,37.375876,1166.59,2018,10259.848122866895
MLBS,MLBS_068,Mountain Lake Biological Station NEON,tower,-80.528303,37.375876,1166.59,2019,10893.378839590445
MLBS,MLBS_068,Mountain Lake Biological Station NEON,tower,-80.528303,37.375876,1166.59,2013,9334.453924914676
MLBS,MLBS_068,Mountain Lake Biological Station NEON,tower,-80.528303,37.375876,1166.59,2014,10255.493174061436
MLBS,MLBS_068,Mountain Lake Biological Station NEON,tower,-80.528303,37.375876,1166.59,2015,10741.6023890785
MLBS,MLBS_068,Mountain Lake Biological Station NEON,tower,-80.528303,37.375876,1166.59,2020,10275.75938566553
MLBS,MLBS_069,Mountain Lake Biological Station NEON,tower,-80.522851,37.377742,1170.74,2016,10873.37860780985
MLBS,MLBS_069,Mountain Lake Biological Station NEON,tower,-80.522851,37.377742,1170.74,2017,10599.736842105263
MLBS,MLBS_069,Mountain Lake Biological Station NEON,tower,-80.522851,37.377742,1170.74,2018,10359.339558573854
MLBS,MLBS_069,Mountain Lake Biological Station NEON,tower,-80.522851,37.377742,1170.74,2019,10804.867572156198
MLBS,MLBS_069,Mountain Lake Biological Station NEON,tower,-80.522851,37.377742,1170.74,2013,9145.901528013583
MLBS,MLBS_069,Mountain Lake Biological Station NEON,tower,-80.522851,37.377742,1170.74,2014,10125.774193548388
MLBS,MLBS_069,Mountain Lake Biological Station NEON,tower,-80.522851,37.377742,1170.74,2015,10436.169779286927
MLBS,MLBS_069,Mountain Lake Biological Station NEON,tower,-80.522851,37.377742,1170.74,2020,10192.575551782684
MLBS,MLBS_064,Mountain Lake Biological Station NEON,tower,-80.520174,37.375562,1177.27,2016,10767.82584269663
MLBS,MLBS_064,Mountain Lake Biological Station NEON,tower,-80.520174,37.375562,1177.27,2017,10852.279026217228
MLBS,MLBS_064,Mountain Lake Biological Station NEON,tower,-80.520174,37.375562,1177.27,2018,10204.462546816481
MLBS,MLBS_064,Mountain Lake Biological Station NEON,tower,-80.520174,37.375562,1177.27,2019,10812.179775280898
MLBS,MLBS_064,Mountain Lake Biological Station NEON,tower,-80.520174,37.375562,1177.27,2013,9010.803370786516
MLBS,MLBS_064,Mountain Lake Biological Station NEON,tower,-80.520174,37.375562,1177.27,2014,10131.284644194757
MLBS,MLBS_064,Mountain Lake Biological Station NEON,tower,-80.520174,37.375562,1177.27,2015,10456.9138576779
MLBS,MLBS_064,Mountain Lake Biological Station NEON,tower,-80.520174,37.375562,1177.27,2020,10107.9063670412
MLBS,MLBS_067,Mountain Lake Biological Station NEON,tower,-80.527279,37.378569,1171.63,2016,10792.877342419079
MLBS,MLBS_067,Mountain Lake Biological Station NEON,tower,-80.527279,37.378569,1171.63,2017,10611.364565587734
MLBS,MLBS_067,Mountain Lake Biological Station NEON,tower,-80.527279,37.378569,1171.63,2018,10234.60817717206
MLBS,MLBS_067,Mountain Lake Biological Station NEON,tower,-80.527279,37.378569,1171.63,2019,10682.18398637138
MLBS,MLBS_067,Mountain Lake Biological Station NEON,tower,-80.527279,37.378569,1171.63,2013,9197.679727427598
MLBS,MLBS_067,Mountain Lake Biological Station NEON,tower,-80.527279,37.378569,1171.63,2014,10069.040885860304
MLBS,MLBS_067,Mountain Lake Biological Station NEON,tower,-80.527279,37.378569,1171.63,2015,10393.068143100509
MLBS,MLBS_067,Mountain Lake Biological Station NEON,tower,-80.527279,37.378569,1171.63,2020,10144.15502555366
MLBS,MLBS_062,Mountain Lake Biological Station NEON,tower,-80.526254,37.374226,1170.5,2016,11196.73299319728
MLBS,MLBS_062,Mountain Lake Biological Station NEON,tower,-80.526254,37.374226,1170.5,2017,11034.154761904761
MLBS,MLBS_062,Mountain Lake Biological Station NEON,tower,-80.526254,37.374226,1170.5,2018,10444.243197278913
MLBS,MLBS_062,Mountain Lake Biological Station NEON,tower,-80.526254,37.374226,1170.5,2019,11108.855442176873
MLBS,MLBS_062,Mountain Lake Biological Station NEON,tower,-80.526254,37.374226,1170.5,2013,9456.931972789116
MLBS,MLBS_062,Mountain Lake Biological Station NEON,tower,-80.526254,37.374226,1170.5,2014,10410.066326530614
MLBS,MLBS_062,Mountain Lake Biological Station NEON,tower,-80.526254,37.374226,1170.5,2015,10892.729591836736
MLBS,MLBS_062,Mountain Lake Biological Station NEON,tower,-80.526254,37.374226,1170.5,2020,10587.358843537415
MLBS,MLBS_063,Mountain Lake Biological Station NEON,tower,-80.527932,37.377486,1175.71,2016,10884.039252336446
MLBS,MLBS_063,Mountain Lake Biological Station NEON,tower,-80.527932,37.377486,1175.71,2017,10710.23738317757
MLBS,MLBS_063,Mountain Lake Biological Station NEON,tower,-80.527932,37.377486,1175.71,2018,10326.747663551401
MLBS,MLBS_063,Mountain Lake Biological Station NEON,tower,-80.527932,37.377486,1175.71,2019,10755.441121495327
MLBS,MLBS_063,Mountain Lake Biological Station NEON,tower,-80.527932,37.377486,1175.71,2013,9246.689719626169
MLBS,MLBS_063,Mountain Lake Biological Station NEON,tower,-80.527932,37.377486,1175.71,2014,10194.112149532712
MLBS,MLBS_063,Mountain Lake Biological Station NEON,tower,-80.527932,37.377486,1175.71,2015,10610.205607476637
MLBS,MLBS_063,Mountain Lake Biological Station NEON,tower,-80.527932,37.377486,1175.71,2020,10148.818691588785
MLBS,MLBS_070,Mountain Lake Biological Station NEON,tower,-80.526582,37.375576,1167.15,2016,11104.149659863944
MLBS,MLBS_070,Mountain Lake Biological Station NEON,tower,-80.526582,37.375576,1167.15,2017,10908.076530612243
MLBS,MLBS_070,Mountain Lake Biological Station NEON,tower,-80.526582,37.375576,1167.15,2018,10375.731292517008
MLBS,MLBS_070,Mountain Lake Biological Station NEON,tower,-80.526582,37.375576,1167.15,2019,11017.954081632653
MLBS,MLBS_070,Mountain Lake Biological Station NEON,tower,-80.526582,37.375576,1167.15,2013,9385.069727891154
MLBS,MLBS_070,Mountain Lake Biological Station NEON,tower,-80.526582,37.375576,1167.15,2014,10246.792517006801
MLBS,MLBS_070,Mountain Lake Biological Station NEON,tower,-80.526582,37.375576,1167.15,2015,10732.624149659863
MLBS,MLBS_070,Mountain Lake Biological Station NEON,tower,-80.526582,37.375576,1167.15,2020,10473.804421768706
ORNL,ORNL_004,Oak Ridge NEON,distributed,-84.275214,35.907944,293.06,2016,7453.638888888889
ORNL,ORNL_004,Oak Ridge NEON,distributed,-84.275214,35.907944,293.06,2017,9194.682291666666
ORNL,ORNL_004,Oak Ridge NEON,distributed,-84.275214,35.907944,293.06,2018,8260.300347222223
ORNL,ORNL_004,Oak Ridge NEON,distributed,-84.275214,35.907944,293.06,2019,9089.005208333332
ORNL,ORNL_004,Oak Ridge NEON,distributed,-84.275214,35.907944,293.06,2013,9215.557291666666
ORNL,ORNL_004,Oak Ridge NEON,distributed,-84.275214,35.907944,293.06,2014,8717.793402777777
ORNL,ORNL_004,Oak Ridge NEON,distributed,-84.275214,35.907944,293.06,2015,9192.628472222223
ORNL,ORNL_004,Oak Ridge NEON,distributed,-84.275214,35.907944,293.06,2020,9654.203125
ORNL,ORNL_035,Oak Ridge NEON,distributed,-84.350404,35.974771,263.97,2016,7207.8359788359785
ORNL,ORNL_035,Oak Ridge NEON,distributed,-84.350404,35.974771,263.97,2017,8453.41798941799
ORNL,ORNL_035,Oak Ridge NEON,distributed,-84.350404,35.974771,263.97,2018,7424.552028218695
ORNL,ORNL_035,Oak Ridge NEON,distributed,-84.350404,35.974771,263.97,2019,10500.165784832452
ORNL,ORNL_035,Oak Ridge NEON,distributed,-84.350404,35.974771,263.97,2013,8186.871252204585
ORNL,ORNL_035,Oak Ridge NEON,distributed,-84.350404,35.974771,263.97,2014,8007.234567901235
ORNL,ORNL_035,Oak Ridge NEON,distributed,-84.350404,35.974771,263.97,2015,8356.088183421516
ORNL,ORNL_035,Oak Ridge NEON,distributed,-84.350404,35.974771,263.97,2020,10904.932980599648
ORNL,ORNL_007,Oak Ridge NEON,distributed,-84.329755,35.925371,268.32,2016,8228.171875
ORNL,ORNL_007,Oak Ridge NEON,distributed,-84.329755,35.925371,268.32,2017,9933.211805555557
ORNL,ORNL_007,Oak Ridge NEON,distributed,-84.329755,35.925371,268.32,2018,9126.128472222223
ORNL,ORNL_007,Oak Ridge NEON,distributed,-84.329755,35.925371,268.32,2019,9525.973958333332
ORNL,ORNL_007,Oak Ridge NEON,distributed,-84.329755,35.925371,268.32,2013,9650.838541666668
ORNL,ORNL_007,Oak Ridge NEON,distributed,-84.329755,35.925371,268.32,2014,9258.54340277778
ORNL,ORNL_007,Oak Ridge NEON,distributed,-84.329755,35.925371,268.32,2015,9778.68923611111
ORNL,ORNL_007,Oak Ridge NEON,distributed,-84.329755,35.925371,268.32,2020,9942.666666666668
ORNL,ORNL_008,Oak Ridge NEON,distributed,-84.332543,35.93276,321.58,2016,7282.315589353613
ORNL,ORNL_008,Oak Ridge NEON,distributed,-84.332543,35.93276,321.58,2017,9411.684410646389
ORNL,ORNL_008,Oak Ridge NEON,distributed,-84.332543,35.93276,321.58,2018,8364.171102661598
ORNL,ORNL_008,Oak Ridge NEON,distributed,-84.332543,35.93276,321.58,2019,9049.730038022813
ORNL,ORNL_008,Oak Ridge NEON,distributed,-84.332543,35.93276,321.58,2013,9235.233840304183
ORNL,ORNL_008,Oak Ridge NEON,distributed,-84.332543,35.93276,321.58,2014,8488.47338403042
ORNL,ORNL_008,Oak Ridge NEON,distributed,-84.332543,35.93276,321.58,2015,9107.030418250954
ORNL,ORNL_008,Oak Ridge NEON,distributed,-84.332543,35.93276,321.58,2020,9581.579847908746
ORNL,ORNL_027,Oak Ridge NEON,distributed,-84.263286,35.916313,246.15,2016,7178.5190562613425
ORNL,ORNL_027,Oak Ridge NEON,distributed,-84.263286,35.916313,246.15,2017,8254.22504537205
ORNL,ORNL_027,Oak Ridge NEON,distributed,-84.263286,35.916313,246.15,2018,7070.239564428312
ORNL,ORNL_027,Oak Ridge NEON,distributed,-84.263286,35.916313,246.15,2019,8264.460980036298
ORNL,ORNL_027,Oak Ridge NEON,distributed,-84.263286,35.916313,246.15,2013,7779.090744101634
ORNL,ORNL_027,Oak Ridge NEON,distributed,-84.263286,35.916313,246.15,2014,7661.70054446461
ORNL,ORNL_027,Oak Ridge NEON,distributed,-84.263286,35.916313,246.15,2015,8028.756805807622
ORNL,ORNL_027,Oak Ridge NEON,distributed,-84.263286,35.916313,246.15,2020,8370.620689655174
ORNL,ORNL_009,Oak Ridge NEON,distributed,-84.227994,35.974464,317.54,2016,7401.312267657993
ORNL,ORNL_009,Oak Ridge NEON,distributed,-84.227994,35.974464,317.54,2017,9238.791821561339
ORNL,ORNL_009,Oak Ridge NEON,distributed,-84.227994,35.974464,317.54,2018,8316.050185873608
ORNL,ORNL_009,Oak Ridge NEON,distributed,-84.227994,35.974464,317.54,2019,9354.364312267659
ORNL,ORNL_009,Oak Ridge NEON,distributed,-84.227994,35.974464,317.54,2013,9331.04646840149
ORNL,ORNL_009,Oak Ridge NEON,distributed,-84.227994,35.974464,317.54,2014,8416.728624535317
ORNL,ORNL_009,Oak Ridge NEON,distributed,-84.227994,35.974464,317.54,2015,8983.457249070632
ORNL,ORNL_009,Oak Ridge NEON,distributed,-84.227994,35.974464,317.54,2020,9490.539033457251
ORNL,ORNL_029,Oak Ridge NEON,distributed,-84.261843,35.95765,274.61,2016,6798.758812615955
ORNL,ORNL_029,Oak Ridge NEON,distributed,-84.261843,35.95765,274.61,2017,7925.730983302411
ORNL,ORNL_029,Oak Ridge NEON,distributed,-84.261843,35.95765,274.61,2018,6822.428571428571
ORNL,ORNL_029,Oak Ridge NEON,distributed,-84.261843,35.95765,274.61,2019,10404.896103896104
ORNL,ORNL_029,Oak Ridge NEON,distributed,-84.261843,35.95765,274.61,2013,7510.354359925788
ORNL,ORNL_029,Oak Ridge NEON,distributed,-84.261843,35.95765,274.61,2014,7359.34693877551
ORNL,ORNL_029,Oak Ridge NEON,distributed,-84.261843,35.95765,274.61,2015,7224.426716141002
ORNL,ORNL_029,Oak Ridge NEON,distributed,-84.261843,35.95765,274.61,2020,10500.651205936922
ORNL,ORNL_047,Oak Ridge NEON,distributed,-84.219806,35.952357,285.83,2016,4590.785454545456
ORNL,ORNL_047,Oak Ridge NEON,distributed,-84.219806,35.952357,285.83,2017,5363.712727272728
ORNL,ORNL_047,Oak Ridge NEON,distributed,-84.219806,35.952357,285.83,2018,4748.805454545454
ORNL,ORNL_047,Oak Ridge NEON,distributed,-84.219806,35.952357,285.83,2019,5498.489090909091
ORNL,ORNL_047,Oak Ridge NEON,distributed,-84.219806,35.952357,285.83,2013,4931.989090909091
ORNL,ORNL_047,Oak Ridge NEON,distributed,-84.219806,35.952357,285.83,2014,4748.59090909091
ORNL,ORNL_047,Oak Ridge NEON,distributed,-84.219806,35.952357,285.83,2015,5096.436363636364
ORNL,ORNL_047,Oak Ridge NEON,distributed,-84.219806,35.952357,285.83,2020,5539.429090909092
ORNL,ORNL_010,Oak Ridge NEON,distributed,-84.332168,35.953307,305.09,2016,7164.319311663481
ORNL,ORNL_010,Oak Ridge NEON,distributed,-84.332168,35.953307,305.09,2017,9297.98087954111
ORNL,ORNL_010,Oak Ridge NEON,distributed,-84.332168,35.953307,305.09,2018,8369.858508604208
ORNL,ORNL_010,Oak Ridge NEON,distributed,-84.332168,35.953307,305.09,2019,9004.325047801149
ORNL,ORNL_010,Oak Ridge NEON,distributed,-84.332168,35.953307,305.09,2013,9077.804971319314
ORNL,ORNL_010,Oak Ridge NEON,distributed,-84.332168,35.953307,305.09,2014,8299.12810707457
ORNL,ORNL_010,Oak Ridge NEON,distributed,-84.332168,35.953307,305.09,2015,9028.860420650097
ORNL,ORNL_010,Oak Ridge NEON,distributed,-84.332168,35.953307,305.09,2020,9610.590822179734
ORNL,ORNL_006,Oak Ridge NEON,distributed,-84.32368,35.938227,280.67,2016,7602.237435008666
ORNL,ORNL_006,Oak Ridge NEON,distributed,-84.32368,35.938227,280.67,2017,9466.5719237435
ORNL,ORNL_006,Oak Ridge NEON,distributed,-84.32368,35.938227,280.67,2018,8528.27902946274
ORNL,ORNL_006,Oak Ridge NEON,distributed,-84.32368,35.938227,280.67,2019,9330.497400346621
ORNL,ORNL_006,Oak Ridge NEON,distributed,-84.32368,35.938227,280.67,2013,9403.116117850952
ORNL,ORNL_006,Oak Ridge NEON,distributed,-84.32368,35.938227,280.67,2014,8794.483535528596
ORNL,ORNL_006,Oak Ridge NEON,distributed,-84.32368,35.938227,280.67,2015,9229.785095320625
ORNL,ORNL_006,Oak Ridge NEON,distributed,-84.32368,35.938227,280.67,2020,9781.474870017331
ORNL,ORNL_012,Oak Ridge NEON,distributed,-84.248359,35.953019,267.07,2016,7379.739583333334
ORNL,ORNL_012,Oak Ridge NEON,distributed,-84.248359,35.953019,267.07,2017,9198.182291666668
ORNL,ORNL_012,Oak Ridge NEON,distributed,-84.248359,35.953019,267.07,2018,8309.993055555557
ORNL,ORNL_012,Oak Ridge NEON,distributed,-84.248359,35.953019,267.07,2019,9080.111111111111
ORNL,ORNL_012,Oak Ridge NEON,distributed,-84.248359,35.953019,267.07,2013,9312.065972222223
ORNL,ORNL_012,Oak Ridge NEON,distributed,-84.248359,35.953019,267.07,2014,8393.664930555557
ORNL,ORNL_012,Oak Ridge NEON,distributed,-84.248359,35.953019,267.07,2015,8862.57465277778
ORNL,ORNL_012,Oak Ridge NEON,distributed,-84.248359,35.953019,267.07,2020,9478.234375
ORNL,ORNL_001,Oak Ridge NEON,distributed,-84.270109,35.930248,244.65,2016,6909.791666666669
ORNL,ORNL_001,Oak Ridge NEON,distributed,-84.270109,35.930248,244.65,2017,8326.984375
ORNL,ORNL_001,Oak Ridge NEON,distributed,-84.270109,35.930248,244.65,2018,7297.753472222223
ORNL,ORNL_001,Oak Ridge NEON,distributed,-84.270109,35.930248,244.65,2019,9624.053819444445
ORNL,ORNL_001,Oak Ridge NEON,distributed,-84.270109,35.930248,244.65,2013,8509.526041666666
ORNL,ORNL_001,Oak Ridge NEON,distributed,-84.270109,35.930248,244.65,2014,7824.079861111111
ORNL,ORNL_001,Oak Ridge NEON,distributed,-84.270109,35.930248,244.65,2015,8343.84722222222
ORNL,ORNL_001,Oak Ridge NEON,distributed,-84.270109,35.930248,244.65,2020,9988.480902777777
ORNL,ORNL_014,Oak Ridge NEON,distributed,-84.305649,35.939979,299.17,2016,7516.300347222223
ORNL,ORNL_014,Oak Ridge NEON,distributed,-84.305649,35.939979,299.17,2017,9246.31076388889
ORNL,ORNL_014,Oak Ridge NEON,distributed,-84.305649,35.939979,299.17,2018,8530.828125
ORNL,ORNL_014,Oak Ridge NEON,distributed,-84.305649,35.939979,299.17,2019,9141.397569444443
ORNL,ORNL_014,Oak Ridge NEON,distributed,-84.305649,35.939979,299.17,2013,9499.723958333332
ORNL,ORNL_014,Oak Ridge NEON,distributed,-84.305649,35.939979,299.17,2014,8504.385416666666
ORNL,ORNL_014,Oak Ridge NEON,distributed,-84.305649,35.939979,299.17,2015,9233.835069444445
ORNL,ORNL_014,Oak Ridge NEON,distributed,-84.305649,35.939979,299.17,2020,9734.593749999998
ORNL,ORNL_002,Oak Ridge NEON,distributed,-84.212753,35.982199,308.24,2016,7176.316521739131
ORNL,ORNL_002,Oak Ridge NEON,distributed,-84.212753,35.982199,308.24,2017,9238.925217391305
ORNL,ORNL_002,Oak Ridge NEON,distributed,-84.212753,35.982199,308.24,2018,8031.11652173913
ORNL,ORNL_002,Oak Ridge NEON,distributed,-84.212753,35.982199,308.24,2019,8993.857391304347
ORNL,ORNL_002,Oak Ridge NEON,distributed,-84.212753,35.982199,308.24,2013,9126.113043478263
ORNL,ORNL_002,Oak Ridge NEON,distributed,-84.212753,35.982199,308.24,2014,8262.706086956521
ORNL,ORNL_002,Oak Ridge NEON,distributed,-84.212753,35.982199,308.24,2015,8752.241739130433
ORNL,ORNL_002,Oak Ridge NEON,distributed,-84.212753,35.982199,308.24,2020,9329.511304347825
ORNL,ORNL_015,Oak Ridge NEON,distributed,-84.236993,35.965463,267.2,2016,7346.114180478822
ORNL,ORNL_015,Oak Ridge NEON,distributed,-84.236993,35.965463,267.2,2017,9305.486187845305
ORNL,ORNL_015,Oak Ridge NEON,distributed,-84.236993,35.965463,267.2,2018,8435.648250460405
ORNL,ORNL_015,Oak Ridge NEON,distributed,-84.236993,35.965463,267.2,2019,9137.397790055249
ORNL,ORNL_015,Oak Ridge NEON,distributed,-84.236993,35.965463,267.2,2013,9192.948434622467
ORNL,ORNL_015,Oak Ridge NEON,distributed,-84.236993,35.965463,267.2,2014,8444.296500920811
ORNL,ORNL_015,Oak Ridge NEON,distributed,-84.236993,35.965463,267.2,2015,9018.902394106815
ORNL,ORNL_015,Oak Ridge NEON,distributed,-84.236993,35.965463,267.2,2020,9476.32044198895
ORNL,ORNL_017,Oak Ridge NEON,distributed,-84.297431,35.976845,330.73,2016,7126.266313932979
ORNL,ORNL_017,Oak Ridge NEON,distributed,-84.297431,35.976845,330.73,2017,8990.303350970018
ORNL,ORNL_017,Oak Ridge NEON,distributed,-84.297431,35.976845,330.73,2018,7992.74074074074
ORNL,ORNL_017,Oak Ridge NEON,distributed,-84.297431,35.976845,330.73,2019,8714.516754850089
ORNL,ORNL_017,Oak Ridge NEON,distributed,-84.297431,35.976845,330.73,2013,9200.869488536156
ORNL,ORNL_017,Oak Ridge NEON,distributed,-84.297431,35.976845,330.73,2014,8185.4197530864185
ORNL,ORNL_017,Oak Ridge NEON,distributed,-84.297431,35.976845,330.73,2015,8749.252204585537
ORNL,ORNL_017,Oak Ridge NEON,distributed,-84.297431,35.976845,330.73,2020,9135.767195767196
ORNL,ORNL_018,Oak Ridge NEON,distributed,-84.276978,35.933929,261.48,2016,7483.552727272728
ORNL,ORNL_018,Oak Ridge NEON,distributed,-84.276978,35.933929,261.48,2017,9408.190909090908
ORNL,ORNL_018,Oak Ridge NEON,distributed,-84.276978,35.933929,261.48,2018,8277.285454545456
ORNL,ORNL_018,Oak Ridge NEON,distributed,-84.276978,35.933929,261.48,2019,9208.774545454546
ORNL,ORNL_018,Oak Ridge NEON,distributed,-84.276978,35.933929,261.48,2013,9266.969090909091
ORNL,ORNL_018,Oak Ridge NEON,distributed,-84.276978,35.933929,261.48,2014,8559.27090909091
ORNL,ORNL_018,Oak Ridge NEON,distributed,-84.276978,35.933929,261.48,2015,8963.825454545457
ORNL,ORNL_018,Oak Ridge NEON,distributed,-84.276978,35.933929,261.48,2020,9681.783636363638
ORNL,ORNL_019,Oak Ridge NEON,distributed,-84.31456,35.943431,312.19,2016,7245.293795620439
ORNL,ORNL_019,Oak Ridge NEON,distributed,-84.31456,35.943431,312.19,2017,9261.151459854016
ORNL,ORNL_019,Oak Ridge NEON,distributed,-84.31456,35.943431,312.19,2018,8310.335766423359
ORNL,ORNL_019,Oak Ridge NEON,distributed,-84.31456,35.943431,312.19,2019,9076.644160583943
ORNL,ORNL_019,Oak Ridge NEON,distributed,-84.31456,35.943431,312.19,2013,9460.182481751826
ORNL,ORNL_019,Oak Ridge NEON,distributed,-84.31456,35.943431,312.19,2014,8546.538321167885
ORNL,ORNL_019,Oak Ridge NEON,distributed,-84.31456,35.943431,312.19,2015,9099.13686131387
ORNL,ORNL_019,Oak Ridge NEON,distributed,-84.31456,35.943431,312.19,2020,9516.031021897808
ORNL,ORNL_031,Oak Ridge NEON,distributed,-84.221912,35.948606,266.83,2016,4579.814558058925
ORNL,ORNL_031,Oak Ridge NEON,distributed,-84.221912,35.948606,266.83,2017,5149.402079722703
ORNL,ORNL_031,Oak Ridge NEON,distributed,-84.221912,35.948606,266.83,2018,4513.2842287694975
ORNL,ORNL_031,Oak Ridge NEON,distributed,-84.221912,35.948606,266.83,2019,5398.512998266897
ORNL,ORNL_031,Oak Ridge NEON,distributed,-84.221912,35.948606,266.83,2013,4836.575389948007
ORNL,ORNL_031,Oak Ridge NEON,distributed,-84.221912,35.948606,266.83,2014,4785.3136915078
ORNL,ORNL_031,Oak Ridge NEON,distributed,-84.221912,35.948606,266.83,2015,4899.852686308493
ORNL,ORNL_031,Oak Ridge NEON,distributed,-84.221912,35.948606,266.83,2020,5251.166377816292
ORNL,ORNL_021,Oak Ridge NEON,distributed,-84.221346,35.95564,277.39,2016,4586.349290780142
ORNL,ORNL_021,Oak Ridge NEON,distributed,-84.221346,35.95564,277.39,2017,5444.574468085107
ORNL,ORNL_021,Oak Ridge NEON,distributed,-84.221346,35.95564,277.39,2018,4744.021276595744
ORNL,ORNL_021,Oak Ridge NEON,distributed,-84.221346,35.95564,277.39,2019,5520.145390070922
ORNL,ORNL_021,Oak Ridge NEON,distributed,-84.221346,35.95564,277.39,2013,4944.817375886525
ORNL,ORNL_021,Oak Ridge NEON,distributed,-84.221346,35.95564,277.39,2014,4895.978723404255
ORNL,ORNL_021,Oak Ridge NEON,distributed,-84.221346,35.95564,277.39,2015,5256.459219858155
ORNL,ORNL_021,Oak Ridge NEON,distributed,-84.221346,35.95564,277.39,2020,5444.851063829788
ORNL,ORNL_066,Oak Ridge NEON,distributed,-84.218426,35.953429,265.47,2016,4531.9773123909245
ORNL,ORNL_066,Oak Ridge NEON,distributed,-84.218426,35.953429,265.47,2017,5378.729493891798
ORNL,ORNL_066,Oak Ridge NEON,distributed,-84.218426,35.953429,265.47,2018,4740.56369982548
ORNL,ORNL_066,Oak Ridge NEON,distributed,-84.218426,35.953429,265.47,2019,5448.453752181501
ORNL,ORNL_066,Oak Ridge NEON,distributed,-84.218426,35.953429,265.47,2013,4801.720767888308
ORNL,ORNL_066,Oak Ridge NEON,distributed,-84.218426,35.953429,265.47,2014,4524.048865619547
ORNL,ORNL_066,Oak Ridge NEON,distributed,-84.218426,35.953429,265.47,2015,5103.762652705062
ORNL,ORNL_066,Oak Ridge NEON,distributed,-84.218426,35.953429,265.47,2020,5503.183246073298
ORNL,ORNL_067,Oak Ridge NEON,distributed,-84.286902,35.95418,309.19,2016,7262.215613382899
ORNL,ORNL_067,Oak Ridge NEON,distributed,-84.286902,35.95418,309.19,2017,9087.228624535317
ORNL,ORNL_067,Oak Ridge NEON,distributed,-84.286902,35.95418,309.19,2018,8152.823420074349
ORNL,ORNL_067,Oak Ridge NEON,distributed,-84.286902,35.95418,309.19,2019,8817.223048327138
ORNL,ORNL_067,Oak Ridge NEON,distributed,-84.286902,35.95418,309.19,2013,9388.522304832713
ORNL,ORNL_067,Oak Ridge NEON,distributed,-84.286902,35.95418,309.19,2014,8452.302973977696
ORNL,ORNL_067,Oak Ridge NEON,distributed,-84.286902,35.95418,309.19,2015,9018.689591078068
ORNL,ORNL_067,Oak Ridge NEON,distributed,-84.286902,35.95418,309.19,2020,9051.486988847582
ORNL,ORNL_068,Oak Ridge NEON,distributed,-84.426839,35.926136,264.08,2016,7557.755208333334
ORNL,ORNL_068,Oak Ridge NEON,distributed,-84.426839,35.926136,264.08,2017,9367.927083333334
ORNL,ORNL_068,Oak Ridge NEON,distributed,-84.426839,35.926136,264.08,2018,8539.689236111111
ORNL,ORNL_068,Oak Ridge NEON,distributed,-84.426839,35.926136,264.08,2019,9010.857638888889
ORNL,ORNL_068,Oak Ridge NEON,distributed,-84.426839,35.926136,264.08,2013,9226.008680555557
ORNL,ORNL_068,Oak Ridge NEON,distributed,-84.426839,35.926136,264.08,2014,8724.536458333334
ORNL,ORNL_068,Oak Ridge NEON,distributed,-84.426839,35.926136,264.08,2015,9520.793402777777
ORNL,ORNL_068,Oak Ridge NEON,distributed,-84.426839,35.926136,264.08,2020,9631.503472222223
ORNL,ORNL_040,Oak Ridge NEON,distributed,-84.303477,35.975905,283.24,2016,6843.071813285457
ORNL,ORNL_040,Oak Ridge NEON,distributed,-84.303477,35.975905,283.24,2017,8035.809694793536
ORNL,ORNL_040,Oak Ridge NEON,distributed,-84.303477,35.975905,283.24,2018,7055.418312387792
ORNL,ORNL_040,Oak Ridge NEON,distributed,-84.303477,35.975905,283.24,2019,8401.588868940755
ORNL,ORNL_040,Oak Ridge NEON,distributed,-84.303477,35.975905,283.24,2013,7678.344703770197
ORNL,ORNL_040,Oak Ridge NEON,distributed,-84.303477,35.975905,283.24,2014,7486.527827648116
ORNL,ORNL_040,Oak Ridge NEON,distributed,-84.303477,35.975905,283.24,2015,7876.804308797127
ORNL,ORNL_040,Oak Ridge NEON,distributed,-84.303477,35.975905,283.24,2020,8164.402154398564
ORNL,ORNL_052,Oak Ridge NEON,tower,-84.279989,35.962389,325.43,2016,7126.9493891797565
ORNL,ORNL_052,Oak Ridge NEON,tower,-84.279989,35.962389,325.43,2017,8992.486910994763
ORNL,ORNL_052,Oak Ridge NEON,tower,-84.279989,35.962389,325.43,2018,8193.129144851657
ORNL,ORNL_052,Oak Ridge NEON,tower,-84.279989,35.962389,325.43,2019,8865.467713787086
ORNL,ORNL_052,Oak Ridge NEON,tower,-84.279989,35.962389,325.43,2013,9303.31064572426
ORNL,ORNL_052,Oak Ridge NEON,tower,-84.279989,35.962389,325.43,2014,8468.534031413612
ORNL,ORNL_052,Oak Ridge NEON,tower,-84.279989,35.962389,325.43,2015,8934.467713787086
ORNL,ORNL_052,Oak Ridge NEON,tower,-84.279989,35.962389,325.43,2020,9368.69109947644
ORNL,ORNL_053,Oak Ridge NEON,tower,-84.286859,35.965252,316.01,2016,7219.35427574171
