siteID,plotID,siteName,plotType,longitude,latitude,elevation,NPP_2016,NPP_2017,NPP_2018,NPP_2019,NPP_2013,NPP_2014,NPP_2015,NPP_2020
CPER,CPER_010,Central Plains Experimental Range NEON,distributed,-104.681398,40.85001,1646.24,1686.9238249594816,1912.2884927066452,1570.3873581847652,1778.8184764991897,1558.7277147487846,2106.815235008104,2101.319286871961,1250.6029173419774
CPER,CPER_011,Central Plains Experimental Range NEON,distributed,-104.703366,40.866286,1649.66,1885.3160453808757,1816.4732576985418,1631.327390599676,1815.416531604538,1629.9805510534848,2186.975688816856,2154.4764991896277,1316.4132901134521
CPER,CPER_012,Central Plains Experimental Range NEON,distributed,-104.771251,40.802126,1644.58,1918.2842809364545,1916.2290969899661,1654.9214046822744,1846.200668896321,1429.1488294314381,2287.117056856187,2384.3110367892978,1253.8076923076924
CPER,CPER_013,Central Plains Experimental Range NEON,distributed,-104.71284,40.821979,1623.58,1775.6217532467535,2082.428571428572,1756.564935064935,2042.5827922077922,1483.9383116883116,2512.4561688311687,2498.137987012987,1362.922077922078
CPER,CPER_014,Central Plains Experimental Range NEON,distributed,-104.697947,40.807905,1611.84,1965.546492659054,2087.567699836868,1773.8450244698206,1761.4094616639477,1671.026101141925,2668.794453507341,2516.7536704730833,1393.4828711256118
CPER,CPER_015,Central Plains Experimental Range NEON,distributed,-104.744736,40.853133,1670.49,2078.259259259259,2304.331723027375,1868.3285024154588,2197.876006441224,1786.7181964573267,2669.3317230273747,2564.7004830917867,1575.8035426731078
CPER,CPER_016,Central Plains Experimental Range NEON,distributed,-104.756306,40.804501,1640.25,1924.8816855753646,2154.735818476499,1822.1782820097242,2023.692058346839,1582.2123176661262,2698.8897893030794,2348.6758508914095,1463.6499189627227
CPER,CPER_017,Central Plains Experimental Range NEON,distributed,-104.691691,40.856261,1640.42,1650.3993506493505,1698.4853896103893,1421.1136363636363,1666.7581168831168,1347.00974025974,1846.0162337662337,1879.0974025974026,1102.698051948052
CPER,CPER_018,Central Plains Experimental Range NEON,distributed,-104.695047,40.825715,1627.72,1750.7719869706843,2255.5065146579805,1915.2052117263847,1933.0179153094462,1677.0651465798046,2452.0065146579805,2363.9837133550495,1287.1482084690554
CPER,CPER_019,Central Plains Experimental Range NEON,distributed,-104.785759,40.824819,1665.96,2012.3652597402597,2016.842532467533,1657.4155844155841,1794.1477272727273,1479.4285714285716,2341.4740259740265,2287.451298701299,1341.327922077922
CPER,CPER_020,Central Plains Experimental Range NEON,distributed,-104.707657,40.785746,1604.34,1758.7706093189965,2052.8978494623657,1668.182795698925,1901.7437275985667,1475.4892473118282,2510.2634408602153,2454.4534050179213,1396.3817204301079
CPER,CPER_021,Central Plains Experimental Range NEON,distributed,-104.742282,40.847985,1669.88,1913.9445350734093,2125.3947797716146,1707.5954323001629,2086.655791190864,1642.378466557912,2469.402936378466,2365.8042414355623,1400.8678629690048
CPER,CPER_022,Central Plains Experimental Range NEON,distributed,-104.698179,40.842486,1642.87,1896.6580226904377,2095.837925445705,1742.393841166937,1301.4943273905997,1618.160453808752,2304.6790923824965,2212.212317666126,735.1880064829822
CPER,CPER_023,Central Plains Experimental Range NEON,distributed,-104.741742,40.800962,1649.57,1922.822764227642,2048.8682926829265,1656.4341463414632,1828.9869918699185,1508.2471544715445,2552.70569105691,2286.331707317073,1291.4130081300812
CPER,CPER_024,Central Plains Experimental Range NEON,distributed,-104.712796,40.832243,1635.33,1682.2630718954247,1912.4248366013073,1581.343137254902,1971.2254901960785,1411.8807189542486,2299.2843137254904,2361.3284313725494,1237.545751633987
CPER,CPER_025,Central Plains Experimental Range NEON,distributed,-104.688336,40.813277,1613.65,1870.832792207792,1968.4334415584417,1664.5519480519479,1777.689935064935,1575.2954545454543,2520.2873376623374,2324.5097402597403,1331.547077922078
CPER,CPER_026,Central Plains Experimental Range NEON,distributed,-104.758776,40.808829,1636.48,1870.9201954397395,2035.164495114007,1787.7442996742673,1920.0830618892508,1580.2508143322477,2497.211726384365,2429.5749185667755,1359.0846905537462
CPER,CPER_027,Central Plains Experimental Range NEON,distributed,-104.703275,40.810071,1613.13,1716.4482142857146,1969.2892857142856,1665.7232142857144,1739.4428571428573,1502.5428571428574,2555.3357142857144,2588.8625000000006,1277.0696428571432
CPER,CPER_028,Central Plains Experimental Range NEON,distributed,-104.75919,40.793163,1624.65,1984.6140350877195,1989.8228070175442,1733.8157894736844,1953.7210526315791,1476.9438596491232,2614.6175438596492,2413.112280701755,1273.764912280702
CPER,CPER_029,Central Plains Experimental Range NEON,distributed,-104.770812,40.826143,1655.44,1784.411149825784,2008.031358885017,1763.066202090592,1834.7229965156791,1521.0174216027874,2376.283972125435,2300.350174216028,1292.7839721254356
CPER,CPER_030,Central Plains Experimental Range NEON,distributed,-104.684496,40.798116,1602.59,1648.652329749104,2077.155913978495,1682.7293906810037,1846.0125448028678,1485.6612903225805,2396.2544802867383,2239.001792114696,1251.111111111111
CPER,CPER_045,Central Plains Experimental Range NEON,tower,-104.750288,40.817292,1651.95,1825.6412337662339,2088.676948051948,1834.5454545454547,2038.0097402597403,1609.2564935064936,2633.4025974025976,2493.9805194805194,1438.6152597402597
CPER,CPER_046,Central Plains Experimental Range NEON,tower,-104.747096,40.817297,1652.1,1856.1055194805192,2092.9074675324678,1875.9350649350652,1944.6818181818185,1577.3652597402597,2633.262987012987,2479.167207792208,1435.9967532467535
CPER,CPER_047,Central Plains Experimental Range NEON,tower,-104.746715,40.818371,1649.27,1837.6282467532465,2044.418831168831,1834.88961038961,1905.0211038961038,1593.9334415584415,2634.246753246753,2423.311688311688,1415.6233766233763
CPER,CPER_048,Central Plains Experimental Range NEON,tower,-104.748858,40.818931,1652.08,1867.8727598566304,2155.2491039426523,1846.517921146953,1966.3763440860214,1586.02688172043,2804.5430107526877,2472.8494623655915,1417.3512544802863
STER,STER_006,North Sterling NEON,distributed,-103.035332,40.463935,1361.2,5726.075971731449,4378.96996466431,5525.722614840988,6243.689045936396,2566.413427561837,6953.913427561837,7061.772084805654,3866.242049469965
STER,STER_005,North Sterling NEON,distributed,-103.033324,40.460659,1363.59,5511.474631751226,3206.456628477905,5666.873977086741,5717.157119476267,2566.492635024549,6430.440261865793,6885.977086743043,3913.8592471358425
STER,STER_018,North Sterling NEON,distributed,-103.0346,40.465261,1362.6,5043.235294117647,3183.3055555555547,5375.683006535946,4857.519607843137,2481.0964052287577,6607.104575163397,6871.754901960782,3227.4330065359472
STER,STER_031,North Sterling NEON,distributed,-103.011685,40.470725,1353.31,5209.07868852459,4829.621311475408,5821.119672131147,4575.932786885245,3854.252459016392,4657.019672131147,4684.69344262295,3629.729508196721
STER,STER_035,North Sterling NEON,distributed,-103.016662,40.469719,1362.2,4124.157980456027,4811.5993485342015,6233.653094462542,4074.9592833876222,3414.557003257329,3613.0439739413687,3961.92996742671,2816.6889250814334
STER,STER_032,North Sterling NEON,distributed,-103.025102,40.472029,1362.63,6014.117252931324,3251.480737018426,5798.408710217756,5142.149078726969,3864.0117252931323,4974.603015075378,4881.790619765495,3556.053601340034
STER,STER_033,North Sterling NEON,distributed,-103.011866,40.47639,1356.61,5518.450081833061,3627.009819967266,5845.864157119476,4977.427168576105,3604.8428805237313,4209.939443535188,5586.1898527004905,3439.423895253682
STER,STER_034,North Sterling NEON,distributed,-103.019238,40.478666,1365.88,4203.923857868021,4925.822335025381,6190.059221658206,4274.226734348562,3599.5143824027077,5433.245346869713,4498.617597292724,2968.43654822335
STER,STER_027,North Sterling NEON,distributed,-103.01882,40.480827,1368.39,4761.006514657981,4658.452768729642,5454.451140065147,4512.187296416939,3210.5325732899023,5004.674267100977,4853.013029315962,3218.495114006515
STER,STER_026,North Sterling NEON,distributed,-103.0243,40.474713,1360.76,5595.932642487047,3794.4732297063906,5364.943005181348,4858.647668393783,3975.022452504318,5736.948186528497,4958.290155440414,3493.4041450777204
STER,STER_029,North Sterling NEON,distributed,-103.011749,40.468561,1353.33,5594.604651162791,5436.039867109634,6398.8671096345515,4714.279069767442,3982.926910299003,4863.167774086379,5445.945182724252,3743.471760797342
STER,STER_028,North Sterling NEON,distributed,-103.018333,40.473273,1359.56,5895.037606837606,4096.774358974359,5556.047863247863,4652.68547008547,4099.823931623931,4944.651282051281,5218.986324786325,3354.129914529914
STER,STER_016,North Sterling NEON,tower,-103.030754,40.463856,1360.58,5483.232520325203,3360.086178861789,5620.627642276424,5727.608130081301,2856.469918699187,6270.7333333333345,6752.416260162603,3375.5642276422764
STER,STER_012,North Sterling NEON,tower,-103.029801,40.460053,1363.7,5292.978723404255,3877.134206219313,6055.207855973814,6206.968903436989,3002.4975450081834,7099.0441898527015,5645.255319148937,3901.590834697218
STER,STER_011,North Sterling NEON,tower,-103.031538,40.461168,1362.57,5330.355155482815,3326.648117839606,5714.317512274958,5883.834697217675,3054.9836333878884,6453.914893617021,6245.759410801963,3527.5777414075287
STER,STER_010,North Sterling NEON,tower,-103.030496,40.460611,1363.06,5250.996661101837,3469.343906510851,5831.23205342237,5861.65776293823,2936.195325542571,6774.711185308848,5568.035058430717,3979.8180300500835
RMNP,RMNP_010,Rocky Mountains NEON,distributed,-105.535934,40.178717,2866.34,4954.755593803788,5120.607573149742,5108.332185886403,4774.0189328743545,4110.855421686748,4768.998278829606,5354.447504302925,4812.798623063683
RMNP,RMNP_001,Rocky Mountains NEON,distributed,-105.465976,40.203348,2564.48,6606.67213114754,6789.154098360656,6022.87868852459,5802.8377049180335,4705.803278688525,6077.850819672131,6978.655737704918,5520.424590163933
RMNP,RMNP_011,Rocky Mountains NEON,distributed,-105.512508,40.203699,2509.02,5967.533551554828,5844.165302782324,5357.687397708674,5497.481178396071,4638.949263502454,5339.744680851064,6025.435351882161,5065.384615384615
RMNP,RMNP_012,Rocky Mountains NEON,distributed,-105.535747,40.156545,2916.66,7702.371376811596,7409.853260869565,7332.119565217392,6611.032608695652,5726.278985507247,6738.375,7855.268115942029,6462.077898550725
RMNP,RMNP_013,Rocky Mountains NEON,distributed,-105.486722,40.196781,2645.35,5052.728314238952,5518.769230769231,5135.060556464813,4760.8101472995095,4110.256955810148,4818.815057283143,5436.761047463176,4618.384615384615
RMNP,RMNP_014,Rocky Mountains NEON,distributed,-105.53438,40.161428,2790.44,7812.727927927927,7516.075675675675,7523.347747747747,6760.297297297297,5770.681081081081,7019.005405405404,7956.6558558558545,6679.2
RMNP,RMNP_015,Rocky Mountains NEON,distributed,-105.467005,40.199554,2729.02,5716.418985270049,6239.391162029459,5848.235679214403,5404.603927986907,4529.284779050736,5540.620294599018,6070.199672667758,5271.931260229134
RMNP,RMNP_016,Rocky Mountains NEON,distributed,-105.475488,40.154382,2512.92,4822.393092105262,4831.253289473684,4320.425986842105,3561.3750000000005,4502.504934210526,5502.172697368421,5427.6151315789475,3508.4457236842113
RMNP,RMNP_017,Rocky Mountains NEON,distributed,-105.492732,40.200008,2587.72,6012.309328968903,6459.150572831424,5755.594108019641,5601.893617021277,4551.193126022913,5716.576104746318,6414.294599018004,5356.993453355155
RMNP,RMNP_018,Rocky Mountains NEON,distributed,-105.538996,40.163833,2855.45,6626.901639344263,6516.819672131148,6558.373770491803,6108.170491803278,5344.062295081967,6211.350819672131,6851.432786885246,5886.986885245901
RMNP,RMNP_019,Rocky Mountains NEON,distributed,-105.491303,40.195931,2649.7,4910.168300653594,5401.24836601307,5135.882352941175,4904.238562091503,4226.39705882353,4845.635620915033,5594.745098039214,4668.117647058823
RMNP,RMNP_020,Rocky Mountains NEON,distributed,-105.468403,40.197385,2763.24,6296.588524590163,6373.516393442622,5778.8426229508195,5688.606557377049,4856.455737704917,6057.33606557377,6482.32295081967,5523.273770491804
RMNP,RMNP_021,Rocky Mountains NEON,distributed,-105.539283,40.158459,2886.92,6960.2685337726525,7096.983525535421,7037.148270181217,6372.815485996704,5433.728171334432,6648.1548599670505,7334.069192751235,6159.3607907743
RMNP,RMNP_022,Rocky Mountains NEON,distributed,-105.492709,40.197023,2635.85,4713.427168576106,5042.833060556466,4462.191489361703,4341.46153846154,3566.5630114566293,4638.801963993454,5063.540098199674,4264.23076923077
RMNP,RMNP_023,Rocky Mountains NEON,distributed,-105.534931,40.188464,2750.93,5891.650819672131,5685.291803278688,5876.814754098361,5521.890163934427,4562.040983606557,5437.593442622951,5885.185245901641,5150.260655737705
RMNP,RMNP_024,Rocky Mountains NEON,distributed,-105.542483,40.162749,2922.14,6193.09756097561,5971.283972125436,6236.801393728224,5724.2491289198615,4878.503484320559,5787.993031358886,6368.026132404182,5655.7404181184675
RMNP,RMNP_025,Rocky Mountains NEON,distributed,-105.488849,40.19867,2633.96,6075.452459016394,6541.140983606558,5978.122950819672,5600.996721311476,4691.544262295081,5941.391803278688,6671.872131147542,5475.211475409836
RMNP,RMNP_026,Rocky Mountains NEON,distributed,-105.532299,40.165218,2752.92,7431.518821603928,7582.577741407529,7257.599018003274,6712.4860883797055,5735.702127659575,7027.104746317513,7752.679214402619,6389.324058919804
RMNP,RMNP_027,Rocky Mountains NEON,distributed,-105.462776,40.199842,2694.09,5680.295751633987,6000.196078431372,5302.823529411766,5225.227124183006,4560.328431372549,5431.429738562091,5907.274509803922,4965.728758169934
RMNP,RMNP_002,Rocky Mountains NEON,distributed,-105.472276,40.197386,2677.6,7317.642156862746,7497.964052287583,6793.800653594771,6337.259803921569,5398.8709150326795,6943.0408496732025,7379.686274509803,6130.660130718955
RMNP,RMNP_028,Rocky Mountains NEON,distributed,-105.538905,40.15492,2992.84,6686.995065789474,6518.69572368421,6706.13322368421,6044.118421052632,5148.659539473685,6292.534539473684,7025.44572368421,5679.123355263158
RMNP,RMNP_029,Rocky Mountains NEON,distributed,-105.538407,40.181689,2879.3,6518.546644844518,6867.36170212766,6563.821603927987,6247.1276595744685,5206.281505728314,6345.779050736498,7020.8036006546645,5944.5204582651395
RMNP,RMNP_030,Rocky Mountains NEON,distributed,-105.472992,40.151424,2466.01,5341.978378378378,5386.2666666666655,5043.897297297297,4875.596396396396,4829.700900900901,5955.863063063062,6092.407207207208,4761.547747747747
RMNP,RMNP_003,Rocky Mountains NEON,distributed,-105.483575,40.201376,2619.33,6208.605564648119,6495.9345335515545,5982.122749590834,5924.882160392799,4686.648117839608,5975.34697217676,6600.836333878888,5305.196399345336
RMNP,RMNP_004,Rocky Mountains NEON,distributed,-105.54091,40.186823,2814.67,7182.034426229509,6828.018032786885,6970.503278688526,6290.967213114754,5308.124590163934,6400.680327868852,7160.118032786885,6162.801639344263
RMNP,RMNP_005,Rocky Mountains NEON,distributed,-105.526306,40.167943,2818.62,7413.145901639345,7492.573770491803,7066.155737704918,6557.529508196722,5641.652459016394,6772.949180327869,7382.527868852459,6424.0262295081975
RMNP,RMNP_006,Rocky Mountains NEON,distributed,-105.543533,40.158144,2942.44,7608.597039473684,7540.3125,7376.991776315789,6692.5625,5692.631578947368,7004.774671052632,7971.322368421052,6423.121710526316
RMNP,RMNP_007,Rocky Mountains NEON,distributed,-105.537712,40.18087,2862.2,6268.854316546764,6602.521582733813,6365.008992805755,6055.219424460432,5181.363309352519,6243.985611510792,7016.8974820143885,5718.44964028777
RMNP,RMNP_008,Rocky Mountains NEON,distributed,-105.529144,40.168988,2701.97,7623.570016474466,7770.649093904448,7410.619439868204,6817.579901153213,5905.497528830312,7013.125205930808,7918.825370675453,6678.434925864909
RMNP,RMNP_009,Rocky Mountains NEON,distributed,-105.481127,40.20327,2685.87,4556.230630630631,4814.252252252251,4569.322522522522,3748.333333333333,3842.7999999999997,4367.434234234234,4968.236036036035,3715.25045045045
RMNP,RMNP_041,Rocky Mountains NEON,tower,-105.546756,40.275899,2749.43,5755.219819819818,5894.225225225225,5701.135135135134,5466.832432432431,4505.891891891892,5583.74054054054,6375.063063063063,5281.416216216216
RMNP,RMNP_042,Rocky Mountains NEON,tower,-105.546345,40.276375,2747.6,4924.958558558559,4943.464864864865,4765.47927927928,4687.248648648649,3820.6360360360363,4878.135135135136,5415.100900900901,4417.839639639641
RMNP,RMNP_043,Rocky Mountains NEON,tower,-105.545384,40.276827,2740.39,5702.586885245901,5707.555737704918,5468.067213114754,5409.368852459016,4462.504918032787,5587.204918032786,6132.627868852457,5024.831147540983
RMNP,RMNP_044,Rocky Mountains NEON,tower,-105.546207,40.27733,2744.27,5213.56464811784,5127.291325695581,4968.459901800327,5282.9689034369885,4198.813420621931,5144.355155482815,5644.509001636661,4668.919803600655
RMNP,RMNP_045,Rocky Mountains NEON,tower,-105.545588,40.277348,2745.21,6033.3531531531535,6007.538738738739,5635.724324324326,5542.8450450450455,4855.466666666667,5954.616216216216,6538.628828828831,5074.100900900901
RMNP,RMNP_046,Rocky Mountains NEON,tower,-105.544991,40.277341,2738.36,5094.435855263159,5187.261513157895,4782.6151315789475,4898.679276315791,4313.04605263158,5106.292763157896,5500.391447368423,4313.286184210528
RMNP,RMNP_048,Rocky Mountains NEON,tower,-105.545649,40.278475,2745.21,4909.1573770491805,4827.495081967213,4687.418032786885,4484.52131147541,3730.9147540983613,4658.495081967213,5294.537704918032,4148.949180327869
RMNP,RMNP_049,Rocky Mountains NEON,tower,-105.545085,40.278386,2741.28,3815.043103448276,3693.6224137931035,3719.529310344827,3375.798275862069,3096.5275862068966,3802.2948275862072,4165.6534482758625,3061.2586206896553
JORN,JORN_010,Jornada Experimental Range NEON,distributed,-106.847936,32.628336,1331.7,341.6906474820144,414.80935251798564,155.24820143884892,229.71942446043167,306.4262589928058,357.40287769784175,414.1097122302159,59.492805755395686
JORN,JORN_011,Jornada Experimental Range NEON,distributed,-106.793774,32.606695,1325.42,282.20295202952025,363.71402214022135,118.05350553505535,179.25645756457564,254.81365313653131,328.7878228782287,362.30258302583024,25.527675276752767
JORN,JORN_012,Jornada Experimental Range NEON,distributed,-106.81411,32.617485,1328.41,311.372513562387,395.96745027124774,141.77757685352623,206.60578661844485,295.31464737793857,336.26401446654614,400.13924050632914,20.8878842676311
JORN,JORN_013,Jornada Experimental Range NEON,distributed,-106.862029,32.630842,1332.67,338.36978131212726,410.90258449304173,173.9363817097416,1062.2127236580518,313.6083499005964,403.7554671968191,405.1451292246521,1061.057654075547
JORN,JORN_001,Jornada Experimental Range NEON,distributed,-106.802046,32.60493,1323.42,299.75,382.5652173913043,123.9927536231884,193.80072463768113,298.8097826086956,361.66485507246375,396.9402173913043,23.583333333333332
JORN,JORN_014,Jornada Experimental Range NEON,distributed,-106.819454,32.596034,1323.71,355.0433996383363,381.0596745027125,134.8625678119349,189.75226039783,344.94936708860763,379.84448462929475,395.51537070524415,30.408679927667276
JORN,JORN_015,Jornada Experimental Range NEON,distributed,-106.856854,32.610623,1321.71,347.9168173598553,348.5479204339964,127.41229656419529,189.37251356238696,299.5696202531645,385.8679927667269,372.1247739602169,13.938517179023508
JORN,JORN_016,Jornada Experimental Range NEON,distributed,-106.806665,32.595944,1325.48,335.1607142857143,402.3769841269841,137.21825396825395,215.15277777777777,350.0912698412699,392.0138888888889,400.75,23.75595238095238
JORN,JORN_017,Jornada Experimental Range NEON,distributed,-106.850086,32.60857,1321.12,369.2763157894737,362.75563909774434,159.19924812030075,197.89285714285714,322.7424812030075,399.93609022556393,376.30451127819543,22.357142857142854
JORN,JORN_018,Jornada Experimental Range NEON,distributed,-106.844913,32.620814,1322.77,342.463063063063,372.29729729729723,147.63603603603605,198.19459459459455,291.1171171171171,357.8756756756756,386.54954954954945,0
JORN,JORN_019,Jornada Experimental Range NEON,distributed,-106.865294,32.60073,1331.09,391.4353612167299,370.97718631178697,151.6520912547528,1175.0608365019007,384.88022813688207,463.8517110266158,389.69581749049416,1302.2205323193914
JORN,JORN_020,Jornada Experimental Range NEON,distributed,-106.844083,32.597035,1317.33,411.4303797468354,392.53887884267624,135.90415913200724,194.48462929475585,399.17540687160937,412.76672694394205,379.82278481012656,47.76491862567811
JORN,JORN_021,Jornada Experimental Range NEON,distributed,-106.85767,32.620084,1331.76,337.51268115942025,374.5072463768117,151.1413043478261,220.79347826086956,285.3278985507246,351.3532608695652,400.53623188405805,83.05072463768117
JORN,JORN_022,Jornada Experimental Range NEON,distributed,-106.804147,32.582444,1322.35,338.69746376811594,422.2246376811593,129.40217391304347,181.89673913043472,336.9365942028985,378.6702898550724,399.99637681159413,18.577898550724637
JORN,JORN_023,Jornada Experimental Range NEON,distributed,-106.816156,32.622325,1328.79,300.21212121212113,358.37689393939394,145.86363636363635,202.71969696969697,258.6193181818182,308.24810606060606,385.23295454545456,23.064393939393934
JORN,JORN_024,Jornada Experimental Range NEON,distributed,-106.828499,32.601842,1323.89,343.3582375478927,384.55363984674324,140.70881226053635,173.2643678160919,329.99999999999994,358.0613026819923,377.0344827586206,62.582375478927204
JORN,JORN_025,Jornada Experimental Range NEON,distributed,-106.860893,32.60515,1326.61,389.9602169981916,383.60216998191675,146.82097649186252,196.94575045207952,343.5117540687161,436.83544303797464,408.16636528028926,23.56781193490054
JORN,JORN_026,Jornada Experimental Range NEON,distributed,-106.830119,32.602092,1323.36,344.0649819494585,374.52707581227435,139.9025270758123,182.75631768953068,332.10649819494586,343.4458483754513,389.28880866425993,65.32851985559567
JORN,JORN_027,Jornada Experimental Range NEON,distributed,-106.830886,32.622379,1332.01,363.57564575645756,372.56642066420665,151.0129151291513,1130.4151291512915,355.68819188191884,368.73985239852396,384.0332103321033,1160.0258302583024
JORN,JORN_028,Jornada Experimental Range NEON,distributed,-106.814725,32.583104,1322.72,361.9961832061068,406.7690839694656,122.82442748091603,166.93511450381675,331.50572519083966,373.1297709923664,392.55725190839684,4.253816793893129
JORN,JORN_029,Jornada Experimental Range NEON,distributed,-106.80704,32.615142,1327.03,303.9980430528376,393.38747553816046,142.0880626223092,206.7279843444227,278.986301369863,335.95694716242656,382.72798434442274,26.547945205479454
JORN,JORN_030,Jornada Experimental Range NEON,distributed,-106.859794,32.599449,1330.27,398.9188118811881,365.5485148514851,148.84356435643565,817.7841584158415,446.9386138613861,463.8059405940594,400.0356435643564,810.8871287128713
JORN,JORN_002,Jornada Experimental Range NEON,distributed,-106.826155,32.611356,1328.24,313.34909090909093,379.6636363636364,121.46545454545456,174.22545454545457,294.6909090909091,335.08,387.89454545454555,11.85818181818182
JORN,JORN_003,Jornada Experimental Range NEON,distributed,-106.838099,32.600614,1321.11,374.18918918918916,378.4108108108108,144.40180180180178,1175.4252252252254,372.41981981981974,397.47747747747746,378.8684684684684,1178.124324324324
JORN,JORN_004,Jornada Experimental Range NEON,distributed,-106.86076,32.630328,1331.61,356.53417266187057,416.6420863309353,170.67985611510792,227.16187050359713,313.8651079136691,391.2751798561151,406.25539568345323,45.28776978417265
JORN,JORN_005,Jornada Experimental Range NEON,distributed,-106.803388,32.575696,1323.45,321.28827037773357,367.62624254473155,111.02982107355864,668.2445328031808,343.10337972166997,338.0914512922465,384.89264413518885,584.9860834990059
JORN,JORN_006,Jornada Experimental Range NEON,distributed,-106.82446,32.590562,1323.18,360.5280289330921,377.4050632911392,140.39963833634718,190.72151898734177,307.17902350813745,348.56057866184443,373.1030741410488,14.745027124773959
JORN,JORN_007,Jornada Experimental Range NEON,distributed,-106.856765,32.607919,1323.47,357.6888489208634,380.35791366906483,131.1834532374101,184.3237410071943,304.408273381295,385.6474820143886,388.9226618705037,4.214028776978417
JORN,JORN_008,Jornada Experimental Range NEON,distributed,-106.797359,32.593905,1319.95,286.5830324909747,375.54332129963893,112.45487364620938,189.72021660649824,272.9115523465704,325.70036101083036,389.5415162454874,27.72382671480145
JORN,JORN_009,Jornada Experimental Range NEON,distributed,-106.83769,32.611448,1326.72,359.618444846293,388.0108499095842,139.27124773960216,152.84267631103077,361.7197106690778,371.0452079566004,374.1790235081375,70.05244122965644
JORN,JORN_042,Jornada Experimental Range NEON,tower,-106.840435,32.590028,1319.98,468.67148014440426,403.42057761732843,163.41877256317687,249.6299638989169,414.05234657039705,416.50902527075806,395.65523465703967,115.46209386281586
JORN,JORN_044,Jornada Experimental Range NEON,tower,-106.841383,32.589481,1323.23,458.8286252354049,402.8549905838042,167.47457627118644,243.66854990583803,429.20338983050846,435.2071563088512,390.7231638418079,93.07344632768361
JORN,JORN_045,Jornada Experimental Range NEON,tower,-106.84334,32.592144,1321.92,439.6155234657039,394.4241877256318,160.7184115523466,224.38267148014438,390.17328519855596,414.47653429602883,378.3176895306859,75.26353790613717
JORN,JORN_047,Jornada Experimental Range NEON,tower,-106.843322,32.591348000000004,1322.58,431.21338155515366,405.64556962025324,167.02712477396022,229.97649186256783,394.6437613019891,416.96745027124774,371.8860759493671,80.59493670886076
SRER,SRER_001,Santa Rita Experimental Range NEON,distributed,-110.818853,31.862142,1172.14,703.436873747495,424.29258517034066,690.8376753507015,936.1963927855712,648.931863727455,792.7334669338677,1149.4228456913827,190.01603206412827
SRER,SRER_009,Santa Rita Experimental Range NEON,distributed,-110.83473,31.844582,1145.24,822.7459165154265,367.35753176043556,693.7313974591652,864.9437386569874,648.9872958257713,797.410163339383,1123.7640653357532,0
SRER,SRER_010,Santa Rita Experimental Range NEON,distributed,-110.909297,31.800537,1042.66,226.30363636363637,20.04909090909091,307.71272727272725,476.44181818181823,259.4200000000001,391.03454545454554,616.8072727272728,0
SRER,SRER_011,Santa Rita Experimental Range NEON,distributed,-110.870885,31.845427,1051.23,351.8254545454546,60.667272727272724,309.7345454545455,492.7854545454546,291.2418181818182,455.1309090909091,726.9818181818182,0
SRER,SRER_012,Santa Rita Experimental Range NEON,distributed,-110.85024,31.870053,1046.51,217.56363636363636,85.74181818181819,356.0981818181818,568.2763636363637,314.04727272727274,439.56545454545454,675.6872727272728,0
SRER,SRER_013,Santa Rita Experimental Range NEON,distributed,-110.893755,31.809753,1066.65,290.23034734917735,0.541133455210238,284.8848263254113,434.80987202925047,339.22669104204755,429.3510054844607,672.7970749542962,0
SRER,SRER_014,Santa Rita Experimental Range NEON,distributed,-110.887014,31.874117,963.83,0,0,46.35753176043557,273.91288566243196,122.08166969147007,227.89655172413796,510.93103448275866,0
SRER,SRER_015,Santa Rita Experimental Range NEON,distributed,-110.804726,31.794211,1384.32,1879.1876138433515,1308.409836065574,1988.3551912568307,2065.1602914389805,1405.9526411657562,1852.001821493625,2468.5154826958105,696.0819672131147
SRER,SRER_016,Santa Rita Experimental Range NEON,distributed,-110.847005,31.905498,977.65,184.4426559356137,42.46478873239436,232.73038229376255,354.87323943661966,188.21730382293762,338.3521126760563,548.5271629778672,0
SRER,SRER_017,Santa Rita Experimental Range NEON,distributed,-110.889228,31.892821,925.76,0,0,1.41970802919708,229.029197080292,63.12773722627738,167.08576642335768,408.7664233576643,0
SRER,SRER_018,Santa Rita Experimental Range NEON,distributed,-110.908251,31.897965,898.22,0,0,0,89.4375,0,69.28492647058823,316.608455882353,0
SRER,SRER_019,Santa Rita Experimental Range NEON,distributed,-110.843902,31.860538,1085.64,532.1651376146789,199.548623853211,474.6220183486239,674.3302752293579,447.89357798165133,572.3045871559632,874.2807339449541,0
SRER,SRER_020,Santa Rita Experimental Range NEON,distributed,-110.87637,31.772365,1165.17,690.6766467065869,416.8223552894212,755.3832335329341,808.0638722554892,687.5848303393215,890.5648702594813,1244.884231536926,0
SRER,SRER_021,Santa Rita Experimental Range NEON,distributed,-110.855741,31.790996,1184.53,663.2429149797571,421.88866396761125,875.740890688259,1004.0161943319837,700.1194331983805,896.1801619433197,1241.054655870445,101.03238866396761
SRER,SRER_022,Santa Rita Experimental Range NEON,distributed,-110.96285,31.821406,929.21,55.64663023679416,0,69.14025500910745,186.0765027322404,17.302367941712202,110.89799635701273,228.33879781420765,0
SRER,SRER_023,Santa Rita Experimental Range NEON,distributed,-110.857874,31.852737,1062.54,439.6460980036298,86.17422867513612,371.19782214156083,521.0399274047187,357.8638838475499,482.2068965517242,775.9092558983666,0
